Timestamp,Detected,X1,Y1,X2,Y2,Label,Score
22:44:34,True,157,200,632,481,person,0.7734375
22:44:34,True,2,153,188,482,person,0.37109375
22:44:34,False,586,56,623,117,book,0.3125
22:44:34,True,3,184,380,477,person,0.3125
22:44:34,True,3,80,591,482,person,0.7578125
22:44:34,False,72,249,337,479,cell phone,0.4140625
22:44:34,False,587,57,622,117,book,0.3125
22:44:34,False,500,403,628,477,chair,0.3125
22:44:34,False,440,364,637,478,chair,0.5859375
22:44:34,True,-3,78,374,478,person,0.5859375
22:44:34,False,587,57,622,117,book,0.3125
22:44:35,True,-4,47,310,477,person,0.56640625
22:44:35,False,438,365,638,477,chair,0.54296875
22:44:35,False,436,364,636,478,chair,0.5234375
22:44:35,True,9,147,221,476,person,0.43359375
22:44:35,True,7,159,207,476,person,0.60546875
22:44:35,False,436,364,636,478,chair,0.56640625
22:44:35,False,588,57,623,117,book,0.3125
22:44:35,True,3,156,179,479,person,0.5859375
22:44:35,False,436,364,636,478,chair,0.5
22:44:35,False,434,364,638,478,chair,0.4765625
22:44:35,True,4,249,127,479,person,0.45703125
22:44:35,False,436,364,636,478,chair,0.54296875
22:44:35,False,588,57,623,116,book,0.33203125
22:44:35,False,436,364,636,478,chair,0.54296875
22:44:35,False,587,57,622,117,book,0.33203125
22:44:35,False,434,364,638,478,chair,0.5
22:44:35,False,587,57,622,117,book,0.33203125
22:44:35,False,434,362,638,476,chair,0.5234375
22:44:35,False,587,56,622,117,book,0.3515625
22:44:35,False,436,362,636,476,chair,0.5234375
22:44:35,False,587,57,624,117,book,0.33203125
22:44:35,True,-2,200,157,481,person,0.33203125
22:44:35,False,17,159,68,263,scissors,0.3125
22:44:36,True,5,119,233,480,person,0.60546875
22:44:36,False,436,364,636,478,chair,0.5234375
22:44:36,False,436,364,636,478,chair,0.56640625
22:44:36,True,3,99,367,485,person,0.56640625
22:44:36,False,273,183,335,257,cup,0.39453125
22:44:36,False,588,57,622,117,book,0.33203125
22:44:36,True,2,101,398,477,person,0.70703125
22:44:36,False,437,364,634,478,chair,0.56640625
22:44:36,False,587,57,624,117,book,0.37109375
22:44:36,False,274,184,334,250,cup,0.33203125
22:44:36,False,436,365,636,477,chair,0.5234375
22:44:36,True,0,111,384,483,person,0.5
22:44:36,False,436,365,636,477,chair,0.5
22:44:36,True,2,127,398,477,person,0.3515625
22:44:36,True,11,125,534,477,person,0.5
22:44:36,False,439,364,632,478,chair,0.39453125
22:44:36,False,587,57,624,117,book,0.3125
22:44:36,True,2,139,513,476,person,0.5
22:44:36,False,441,364,631,474,chair,0.39453125
22:44:36,True,24,140,526,477,person,0.54296875
22:44:36,False,587,56,622,117,book,0.33203125
22:44:36,False,498,403,633,477,chair,0.33203125
22:44:36,True,50,131,590,475,person,0.6484375
22:44:36,False,1,276,82,433,vase,0.5234375
22:44:36,False,0,157,45,261,scissors,0.3125
22:44:36,True,77,140,579,477,person,0.56640625
22:44:36,False,-1,159,46,263,scissors,0.3515625
22:44:36,False,587,57,623,117,book,0.3125
22:44:37,True,75,140,493,477,person,0.5
22:44:37,False,587,56,622,117,book,0.3125
22:44:37,False,509,400,628,477,chair,0.3125
22:44:37,True,109,132,629,482,person,0.56640625
22:44:37,False,587,57,621,116,book,0.3125
22:44:37,True,122,150,606,481,person,0.56640625
22:44:37,True,89,154,600,479,person,0.5234375
22:44:37,True,89,146,600,477,person,0.5234375
22:44:37,True,102,154,613,479,person,0.56640625
22:44:37,True,75,162,615,481,person,0.60546875
22:44:37,True,80,165,610,479,person,0.54296875
22:44:37,True,42,176,470,475,person,0.72265625
22:44:37,False,441,364,631,478,chair,0.45703125
22:44:37,True,27,189,440,482,person,0.70703125
22:44:37,False,437,366,634,476,chair,0.4765625
22:44:38,True,6,194,404,477,person,0.6875
22:44:38,False,437,364,634,478,chair,0.54296875
22:44:38,False,440,364,637,478,chair,0.5234375
22:44:38,True,3,205,436,476,person,0.45703125
22:44:38,False,589,57,623,117,book,0.33203125
22:44:38,False,440,364,637,478,chair,0.54296875
22:44:38,True,3,197,436,473,person,0.45703125
22:44:38,False,437,368,636,479,chair,0.5
22:44:38,True,-5,195,420,476,person,0.5
22:44:38,False,587,57,623,116,book,0.3125
22:44:38,True,31,186,422,474,person,0.56640625
22:44:38,False,437,364,634,478,chair,0.5234375
22:44:38,False,304,296,438,476,chair,0.3515625
22:44:38,False,439,364,632,478,chair,0.56640625
22:44:38,False,55,224,441,479,chair,0.39453125
22:44:38,False,306,307,445,478,chair,0.3515625
22:44:38,True,71,356,389,477,person,0.54296875
22:44:38,False,436,364,636,478,chair,0.5234375
22:44:38,False,589,57,622,116,book,0.3125
22:44:38,False,436,364,636,478,chair,0.54296875
22:44:38,False,587,57,622,116,book,0.3125
22:44:38,False,436,364,636,478,chair,0.5
22:44:38,False,589,57,621,116,book,0.3125
22:44:38,False,436,364,636,478,chair,0.54296875
22:44:38,False,588,57,621,116,book,0.3515625
22:44:38,False,436,365,636,477,chair,0.5
22:44:38,False,588,58,621,117,book,0.3125
22:44:39,False,433,362,633,476,chair,0.4765625
22:44:39,False,24,0,240,395,refrigerator,0.37109375
22:44:39,False,588,58,622,117,book,0.33203125
22:44:39,False,434,365,638,477,chair,0.5234375
22:44:39,True,-5,32,377,484,person,0.5234375
22:44:39,False,588,58,622,117,book,0.3125
22:44:39,True,-6,23,428,475,person,0.62890625
22:44:39,False,434,364,638,478,chair,0.5234375
22:44:39,False,587,56,622,116,book,0.33203125
22:44:39,True,2,6,492,489,person,0.66796875
22:44:39,False,434,364,638,478,chair,0.4765625
22:44:39,True,4,8,518,471,person,0.70703125
22:44:39,False,436,364,636,478,chair,0.5234375
22:44:39,False,586,57,623,117,book,0.3125
22:44:39,True,9,-1,508,482,person,0.73828125
22:44:39,False,436,364,636,478,chair,0.4765625
22:44:39,False,587,56,622,117,book,0.3125
22:44:39,True,9,-1,508,482,person,0.73828125
22:44:39,False,438,365,638,477,chair,0.5
22:44:39,True,2,10,469,470,person,0.72265625
22:44:39,False,436,364,636,478,chair,0.54296875
22:44:39,False,586,57,623,116,book,0.3125
22:44:39,True,8,15,498,481,person,0.7578125
22:44:39,False,438,365,638,477,chair,0.54296875
22:44:39,True,2,19,444,479,person,0.70703125
22:44:39,False,434,364,638,478,chair,0.56640625
22:44:39,True,2,23,444,475,person,0.6875
22:44:39,False,438,364,638,478,chair,0.56640625
22:44:39,False,587,57,621,117,book,0.3125
22:44:40,True,0,23,458,475,person,0.70703125
22:44:40,False,436,365,636,477,chair,0.5234375
22:44:40,True,-3,41,464,476,person,0.70703125
22:44:40,False,436,365,636,477,chair,0.54296875
22:44:40,True,1,45,419,472,person,0.6484375
22:44:40,False,434,364,638,478,chair,0.56640625
22:44:40,True,1,48,419,468,person,0.6484375
22:44:40,False,436,365,636,477,chair,0.54296875
22:44:40,False,587,58,621,117,book,0.3125
22:44:40,True,2,48,452,484,person,0.66796875
22:44:40,False,436,364,636,478,chair,0.5
22:44:40,True,-2,48,440,484,person,0.6484375
22:44:40,False,436,365,636,477,chair,0.54296875
22:44:40,True,-2,45,424,472,person,0.6484375
22:44:40,False,434,364,638,478,chair,0.5234375
22:44:40,True,-2,48,440,484,person,0.62890625
22:44:40,False,436,364,636,478,chair,0.5234375
22:44:40,False,587,57,624,116,book,0.3125
22:44:40,True,-3,52,478,477,person,0.62890625
22:44:40,False,436,364,636,478,chair,0.5234375
22:44:40,False,587,58,624,118,book,0.3125
22:44:40,True,-7,51,507,481,person,0.70703125
22:44:40,False,436,365,636,477,chair,0.5234375
22:44:40,False,587,57,623,117,book,0.33203125
22:44:41,True,2,51,498,481,person,0.6875
22:44:41,False,436,364,636,478,chair,0.56640625
22:44:41,False,587,56,623,117,book,0.33203125
22:44:41,True,-3,41,439,476,person,0.66796875
22:44:41,False,436,364,636,478,chair,0.54296875
22:44:41,True,0,45,434,472,person,0.66796875
22:44:41,False,434,364,638,478,chair,0.54296875
22:44:41,False,587,57,622,117,book,0.33203125
22:44:41,True,2,55,498,477,person,0.66796875
22:44:41,False,434,364,638,478,chair,0.56640625
22:44:41,True,0,52,472,477,person,0.6484375
22:44:41,False,436,364,636,478,chair,0.54296875
22:44:41,True,4,52,467,477,person,0.62890625
22:44:41,False,436,364,636,478,chair,0.5234375
22:44:41,False,587,57,622,117,book,0.3125
22:44:41,True,-2,63,440,483,person,0.62890625
22:44:41,False,436,365,636,477,chair,0.54296875
22:44:41,False,586,56,621,117,book,0.3125
22:44:41,True,-2,66,440,478,person,0.6484375
22:44:41,False,434,365,638,477,chair,0.54296875
22:44:41,False,588,58,623,118,book,0.33203125
22:44:41,True,5,66,431,478,person,0.62890625
22:44:41,False,436,364,636,478,chair,0.4765625
22:44:41,False,587,57,623,117,book,0.3125
22:44:41,True,13,67,509,482,person,0.66796875
22:44:41,False,436,364,636,478,chair,0.5234375
22:44:41,False,587,57,622,117,book,0.33203125
22:44:41,True,-1,66,457,478,person,0.6484375
22:44:41,False,436,365,636,477,chair,0.5234375
22:44:41,False,586,56,621,117,book,0.3125
22:44:42,True,-5,66,461,478,person,0.6875
22:44:42,False,436,364,636,478,chair,0.56640625
22:44:42,False,587,57,621,117,book,0.3125
22:44:42,True,2,70,468,475,person,0.70703125
22:44:42,False,437,364,634,478,chair,0.56640625
22:44:42,False,587,57,624,117,book,0.3515625
22:44:42,True,-1,72,598,474,person,0.72265625
22:44:42,False,437,364,634,478,chair,0.54296875
22:44:42,False,587,57,622,117,book,0.3125
22:44:42,True,9,91,630,472,person,0.828125
22:44:42,False,437,368,634,480,chair,0.5234375
22:44:42,True,-1,106,620,473,person,0.81640625
22:44:42,False,437,365,634,477,chair,0.43359375
22:44:42,True,2,96,638,473,person,0.86328125
22:44:42,False,444,372,627,480,chair,0.3125
22:44:42,True,-3,96,645,473,person,0.8515625
22:44:42,True,2,100,638,477,person,0.8828125
22:44:42,True,2,92,638,476,person,0.80078125
22:44:42,True,7,92,631,476,person,0.828125
22:44:43,True,7,87,631,471,person,0.7578125
22:44:43,True,25,97,638,481,person,0.72265625
22:44:43,True,48,98,636,472,person,0.6875
22:44:43,True,75,101,635,477,person,0.6484375
22:44:43,True,75,101,635,477,person,0.66796875
22:44:43,True,89,101,639,477,person,0.66796875
22:44:43,True,94,111,634,481,person,0.56640625
22:44:43,True,153,114,637,477,person,0.6484375
22:44:43,True,174,140,632,477,person,0.72265625
22:44:43,True,195,147,629,484,person,0.7578125
22:44:43,True,201,138,637,490,person,0.66796875
22:44:44,True,212,142,640,488,person,0.66796875
22:44:44,True,195,134,629,484,person,0.6875
22:44:44,False,1,259,79,436,suitcase,0.3515625
22:44:44,True,178,137,628,481,person,0.70703125
22:44:44,True,153,114,637,477,person,0.6484375
22:44:44,True,13,100,626,477,person,0.7890625
22:44:44,False,-1,275,78,435,bicycle,0.37109375
22:44:44,True,9,80,630,482,person,0.81640625
22:44:44,True,3,72,635,474,person,0.8515625
22:44:44,False,0,155,49,263,scissors,0.33203125
22:44:44,True,-2,64,554,481,person,0.72265625
22:44:44,False,439,364,632,478,chair,0.56640625
22:44:44,False,212,53,309,149,chair,0.3515625
22:44:44,True,-1,68,498,478,person,0.6484375
22:44:44,False,436,364,636,478,chair,0.5234375
22:44:44,True,-2,75,387,480,person,0.60546875
22:44:44,False,436,365,636,477,chair,0.54296875
22:44:45,False,436,365,636,477,chair,0.5
22:44:45,False,12,5,252,400,refrigerator,0.37109375
22:44:45,False,436,364,636,478,chair,0.5234375
22:44:45,True,2,88,188,476,person,0.39453125
22:44:45,False,587,57,622,117,book,0.3125
22:44:45,False,436,364,636,478,chair,0.5234375
22:44:45,False,431,364,635,478,chair,0.5234375
22:44:45,False,587,58,623,117,book,0.3515625
22:44:45,False,436,364,636,478,chair,0.4765625
22:44:45,False,586,57,623,116,book,0.33203125
22:44:45,False,436,364,636,478,chair,0.5234375
22:44:45,False,436,365,636,477,chair,0.5
22:44:45,False,436,364,636,478,chair,0.5
22:44:45,False,436,364,636,478,chair,0.5
22:44:45,False,587,57,622,117,book,0.33203125
22:44:45,False,434,364,638,478,chair,0.5234375
22:44:45,False,587,56,623,117,book,0.3125
22:44:46,False,434,364,638,478,chair,0.5
22:44:46,False,587,57,622,117,book,0.3125
22:44:46,False,436,365,636,477,chair,0.54296875
22:44:46,False,587,57,623,117,book,0.3125
22:44:46,False,436,364,636,478,chair,0.5234375
22:44:46,False,436,364,636,478,chair,0.54296875
22:44:46,False,587,57,622,117,book,0.39453125
22:44:46,True,385,314,618,474,person,0.43359375
22:44:46,True,209,279,630,479,person,0.33203125
22:44:46,False,437,363,634,479,chair,0.37109375
22:44:46,False,587,57,622,117,book,0.33203125
22:44:46,False,437,364,634,478,chair,0.43359375
22:44:46,True,204,217,444,477,person,0.39453125
22:44:46,False,587,56,623,117,book,0.3515625
22:44:46,False,555,67,588,116,book,0.3125
22:44:46,False,587,56,622,117,book,0.33203125
22:44:46,False,587,57,623,117,book,0.37109375
22:44:46,False,587,57,623,116,book,0.33203125
22:44:47,False,586,57,624,117,book,0.39453125
22:44:47,False,554,66,587,116,book,0.3125
22:44:47,False,588,58,621,117,book,0.3515625
22:44:47,False,587,56,623,117,book,0.3515625
22:44:47,False,587,57,622,116,book,0.3125
22:44:47,True,197,217,541,475,person,0.39453125
22:44:47,False,587,58,624,118,book,0.33203125
22:44:47,True,196,219,528,472,person,0.33203125
22:44:47,True,202,217,522,475,person,0.3515625
22:44:47,False,586,56,624,118,book,0.33203125
22:44:47,False,586,57,623,117,book,0.3125
22:44:47,True,284,231,497,478,person,0.3125
22:44:48,True,196,217,528,475,person,0.33203125
22:44:48,True,199,219,525,472,person,0.43359375
22:44:48,False,439,364,632,478,chair,0.39453125
22:44:48,False,587,58,623,117,book,0.3515625
22:44:48,False,436,364,636,478,chair,0.54296875
22:44:48,False,587,58,623,117,book,0.3125
22:44:48,False,437,364,634,478,chair,0.5
22:44:48,False,434,364,638,478,chair,0.5234375
22:44:48,False,587,57,622,117,book,0.3125
22:44:48,False,436,364,636,478,chair,0.5
22:44:48,False,588,55,623,116,book,0.3125
22:44:48,False,436,364,636,478,chair,0.5234375
22:44:48,False,587,56,622,117,book,0.3515625
22:44:48,False,434,365,638,477,chair,0.5234375
22:44:48,False,587,57,623,116,book,0.3125
22:44:49,False,436,365,636,477,chair,0.5234375
22:44:49,False,587,57,622,117,book,0.3125
22:44:49,False,433,364,633,478,chair,0.54296875
22:44:49,False,588,57,623,117,book,0.3515625
22:44:49,False,434,365,638,477,chair,0.5
22:44:49,False,587,56,622,117,book,0.3125
22:44:49,False,436,365,636,477,chair,0.54296875
22:44:49,False,587,57,622,117,book,0.3515625
22:44:49,False,433,364,633,478,chair,0.5234375
22:44:49,False,587,57,622,116,book,0.3515625
22:44:49,False,436,364,636,478,chair,0.5234375
22:44:49,False,587,55,623,116,book,0.37109375
22:44:49,False,553,67,586,116,book,0.3125
22:44:49,False,437,364,634,478,chair,0.5234375
22:44:49,False,587,56,624,117,book,0.3515625
22:44:49,False,554,67,587,116,book,0.3125
22:44:49,False,436,365,636,477,chair,0.5234375
22:44:49,False,588,57,623,117,book,0.33203125
22:44:49,False,436,364,636,478,chair,0.54296875
22:44:49,False,587,55,624,116,book,0.33203125
22:44:49,False,436,364,636,478,chair,0.5234375
22:44:49,False,587,58,623,118,book,0.3515625
22:44:50,False,436,364,636,478,chair,0.5234375
22:44:50,False,587,56,622,116,book,0.3125
22:44:50,False,436,364,636,478,chair,0.5234375
22:44:50,False,588,57,621,116,book,0.3125
22:44:50,False,436,364,636,478,chair,0.54296875
22:44:50,False,587,58,622,117,book,0.33203125
22:44:50,False,0,155,45,263,scissors,0.3125
22:44:50,False,437,364,634,478,chair,0.5234375
22:44:50,False,587,57,622,117,book,0.33203125
22:44:50,False,434,364,638,478,chair,0.54296875
22:44:50,False,587,58,622,117,book,0.3515625
22:44:50,False,0,155,45,263,scissors,0.33203125
22:44:50,False,433,364,633,478,chair,0.5234375
22:44:50,False,587,57,623,117,book,0.3515625
22:44:50,False,436,365,636,477,chair,0.54296875
22:44:50,False,588,57,623,117,book,0.33203125
22:44:50,False,433,364,632,478,chair,0.54296875
22:44:50,False,588,57,623,117,book,0.33203125
22:44:50,False,434,365,638,477,chair,0.5234375
22:44:50,True,2,152,110,471,person,0.37109375
22:44:50,False,588,57,624,117,book,0.33203125
22:44:51,False,436,364,636,478,chair,0.4765625
22:44:51,False,587,57,623,116,book,0.3515625
22:44:51,False,434,364,638,478,chair,0.5234375
22:44:51,True,3,141,173,482,person,0.43359375
22:44:51,False,587,57,623,117,book,0.3125
22:44:51,False,436,365,636,477,chair,0.5234375
22:44:51,True,2,135,166,476,person,0.43359375
22:44:51,False,587,57,624,117,book,0.3125
22:44:51,False,436,364,636,478,chair,0.5234375
22:44:51,False,587,57,623,117,book,0.37109375
22:44:51,True,3,162,122,470,person,0.3515625
22:44:51,False,436,364,636,478,chair,0.5234375
22:44:51,False,588,57,623,117,book,0.33203125
22:44:51,True,1,125,174,486,person,0.33203125
22:44:51,False,436,364,636,478,chair,0.56640625
22:44:51,False,587,56,622,117,book,0.3125
22:44:51,False,436,365,636,477,chair,0.5
22:44:51,False,588,57,623,117,book,0.33203125
22:44:51,False,436,365,636,477,chair,0.54296875
22:44:51,False,587,57,622,117,book,0.33203125
22:44:51,False,436,365,636,477,chair,0.54296875
22:44:51,False,588,57,622,116,book,0.3125
22:44:51,False,436,364,636,478,chair,0.54296875
22:44:51,False,437,365,641,477,chair,0.5859375
22:44:51,False,587,58,622,118,book,0.3515625
22:44:52,False,439,365,615,477,chair,0.4765625
22:44:52,False,587,58,622,118,book,0.3515625
22:44:52,False,444,370,611,478,chair,0.43359375
22:44:52,False,586,56,623,117,book,0.37109375
22:44:52,False,555,67,588,116,book,0.3125
22:44:52,False,437,350,636,481,chair,0.56640625
22:44:52,False,435,358,549,474,chair,0.39453125
22:44:52,False,587,57,623,117,book,0.37109375
22:44:52,False,431,322,641,477,chair,0.60546875
22:44:52,False,587,56,623,117,book,0.33203125
22:44:52,False,422,310,639,479,chair,0.60546875
22:44:52,False,587,57,623,117,book,0.3515625
22:44:52,False,426,303,635,478,chair,0.56640625
22:44:52,False,587,57,622,117,book,0.3515625
22:44:52,False,417,297,634,478,chair,0.5859375
22:44:52,False,587,57,623,117,book,0.37109375
22:44:52,False,553,67,586,116,book,0.33203125
22:44:52,False,447,289,634,477,chair,0.54296875
22:44:52,False,588,56,621,116,book,0.3515625
22:44:52,False,555,68,587,117,book,0.3125
22:44:52,False,437,272,631,474,chair,0.37109375
22:44:52,False,587,57,624,117,book,0.33203125
22:44:53,False,418,259,602,473,chair,0.45703125
22:44:53,False,588,57,622,117,book,0.3125
22:44:53,True,445,410,622,479,person,0.3125
22:44:53,False,387,249,585,479,cell phone,0.4765625
22:44:53,False,588,56,623,117,book,0.3515625
22:44:53,False,375,247,559,473,cell phone,0.56640625
22:44:53,False,587,56,622,117,book,0.33203125
22:44:53,False,368,251,559,477,cell phone,0.45703125
22:44:53,False,587,57,622,117,book,0.3515625
22:44:53,False,360,253,554,475,cell phone,0.5234375
22:44:53,False,586,56,623,117,book,0.33203125
22:44:53,True,419,407,610,477,person,0.3125
22:44:53,False,366,249,550,471,cell phone,0.54296875
22:44:53,False,587,56,622,117,book,0.33203125
22:44:53,False,370,253,551,475,cell phone,0.5859375
22:44:53,True,400,407,609,479,person,0.3125
22:44:53,False,236,258,595,479,cell phone,0.3125
22:44:53,False,374,260,555,478,cell phone,0.54296875
22:44:53,False,587,56,622,117,book,0.33203125
22:44:53,False,375,269,559,479,cell phone,0.56640625
22:44:53,False,587,57,623,117,book,0.37109375
22:44:53,False,384,281,575,476,cell phone,0.39453125
22:44:53,False,588,56,622,117,book,0.33203125
22:44:53,False,554,68,587,117,book,0.3125
22:44:54,False,396,290,590,478,chair,0.4140625
22:44:54,False,203,283,596,477,chair,0.39453125
22:44:54,False,587,57,622,117,book,0.3125
22:44:54,False,396,299,598,477,chair,0.43359375
22:44:54,False,211,289,604,480,chair,0.3515625
22:44:54,False,587,58,622,117,book,0.33203125
22:44:54,False,586,57,623,117,book,0.37109375
22:44:54,False,396,294,590,475,chair,0.37109375
22:44:54,False,203,285,596,476,chair,0.3515625
22:44:54,False,586,57,623,117,book,0.37109375
22:44:54,False,199,293,600,480,chair,0.33203125
22:44:54,False,389,294,587,475,chair,0.3125
22:44:54,False,587,57,622,117,book,0.33203125
22:44:54,False,587,55,624,116,book,0.33203125
22:44:54,False,587,56,623,117,book,0.3125
22:44:54,False,588,57,622,117,book,0.3125
22:44:54,False,588,58,623,117,book,0.3515625
22:44:54,False,587,58,622,117,book,0.33203125
22:44:55,False,587,57,622,117,book,0.37109375
22:44:55,False,207,289,608,480,chair,0.33203125
22:44:55,False,361,287,550,480,cell phone,0.4140625
22:44:55,False,587,57,622,117,book,0.33203125
22:44:55,False,351,287,529,480,cell phone,0.4140625
22:44:55,False,588,57,622,117,book,0.3125
22:44:55,False,331,289,518,477,cell phone,0.60546875
22:44:55,False,587,58,622,117,book,0.3125
22:44:55,False,309,280,478,476,cell phone,0.45703125
22:44:55,False,587,56,623,117,book,0.37109375
22:44:55,False,555,66,587,116,book,0.33203125
22:44:55,False,264,277,451,472,cell phone,0.4765625
22:44:55,False,587,56,622,117,book,0.33203125
22:44:55,False,442,364,625,478,chair,0.33203125
22:44:55,False,240,274,431,473,cell phone,0.60546875
22:44:55,False,440,365,626,477,chair,0.3515625
22:44:55,False,588,57,623,117,book,0.33203125
22:44:55,False,232,275,423,477,cell phone,0.4765625
22:44:55,False,439,364,632,478,chair,0.4140625
22:44:55,False,588,57,623,117,book,0.3515625
22:44:55,False,219,276,401,480,cell phone,0.56640625
22:44:55,False,439,364,632,478,chair,0.43359375
22:44:55,False,587,58,621,117,book,0.3515625
22:44:55,False,212,277,406,479,cell phone,0.5
22:44:55,False,439,364,632,478,chair,0.4140625
22:44:55,False,586,57,623,117,book,0.37109375
22:44:56,False,223,278,412,478,cell phone,0.5859375
22:44:56,False,439,364,632,478,chair,0.43359375
22:44:56,False,587,58,622,118,book,0.3125
22:44:56,False,436,364,629,478,chair,0.45703125
22:44:56,False,587,56,621,117,book,0.3515625
22:44:56,False,207,296,529,476,chair,0.39453125
22:44:56,False,588,57,621,117,book,0.3125
22:44:56,False,588,56,623,117,book,0.37109375
22:44:56,False,430,309,629,479,chair,0.3515625
22:44:56,False,434,361,627,477,chair,0.54296875
22:44:56,False,586,57,623,117,book,0.3125
22:44:56,False,436,364,636,478,chair,0.54296875
22:44:56,False,587,56,621,117,book,0.37109375
22:44:56,False,434,365,638,477,chair,0.54296875
22:44:56,False,587,58,622,118,book,0.39453125
22:44:56,False,555,68,587,117,book,0.33203125
22:44:56,False,433,365,633,477,chair,0.54296875
22:44:56,False,587,58,621,117,book,0.33203125
22:44:56,False,436,365,636,477,chair,0.5
22:44:56,False,587,57,623,117,book,0.37109375
22:44:56,False,436,362,636,476,chair,0.5234375
22:44:56,False,588,57,623,117,book,0.3515625
